customer_id,email,country,age,signup_date,plan_type,monthly_revenue,is_churned,churn_date,acquisition_channel,device_type,preferred_genres,activity_level
CUST_000857,ucarpenter@example.com,VA,37,2024-09-20,basic,9.99,False,,social,desktop,Talk|Comedy,high
CUST_000858,jacob43@example.com,PW,37,2026-02-08,basic,9.99,False,,social,mobile,Thriller|History,low
CUST_000859,michael76@example.org,NL,20,2025-07-30,basic,9.99,False,,referral,desktop,War|Soap|Horror,medium
CUST_000860,michael64@example.com,EG,56,2025-10-06,premium,22.99,False,,paid_search,mobile,Western|Animation|Kids,high
CUST_000861,tiffanyparks@example.org,WS,38,2025-06-27,premium,22.99,False,,organic,gaming_console,Documentary|Crime|Drama,high
CUST_000862,angelachase@example.org,CY,60,2024-11-05,premium,22.99,False,,referral,tablet,Adventure|Animation|Western,medium
CUST_000863,thomassmith@example.com,SB,68,2025-12-22,premium,22.99,True,2026-06-28,tv_ad,smart_tv,Music|War,medium
CUST_000864,kristen44@example.net,TN,21,2024-07-23,premium,22.99,False,,tv_ad,gaming_console,Action|Horror,medium
CUST_000865,kgarcia@example.org,GM,19,2024-05-17,basic,9.99,False,,social,mobile,War|Soap|Documentary|Horror,low
CUST_000866,thomas17@example.net,LT,55,2026-01-02,basic,9.99,False,,organic,desktop,Crime|Mystery|Horror|Action,medium
CUST_000867,michael84@example.com,AO,38,2024-10-28,basic,9.99,False,,referral,tablet,History|War,high
CUST_000868,bellerin@example.net,FJ,29,2025-02-23,basic,9.99,True,2025-08-02,organic,mobile,Horror|Action & Adventure,low
CUST_000869,tiffanymitchell@example.com,GQ,63,2025-07-02,standard,15.49,False,,organic,tablet,Action & Adventure|Romance|Action|Western,low
CUST_000870,champton@example.org,MU,70,2025-05-11,standard,15.49,True,2025-08-10,organic,mobile,History|Western,low
CUST_000871,steven22@example.net,LU,25,2025-07-30,basic,9.99,False,,social,smart_tv,Adventure|Kids|Reality|Fantasy,medium
CUST_000872,esweeney@example.org,DK,32,2025-03-03,standard,15.49,False,,organic,tablet,Mystery|Kids|War,medium
CUST_000873,lawrencedelgado@example.net,IQ,26,2025-01-01,premium,22.99,False,,social,gaming_console,Soap|Adventure|Fantasy|Horror,high
CUST_000874,cnelson@example.com,AE,28,2025-07-24,standard,15.49,False,,paid_search,gaming_console,Reality|Family|Drama|Talk,medium
CUST_000875,lgutierrez@example.org,CN,28,2025-07-09,standard,15.49,False,,organic,smart_tv,Crime|Romance|War|Action,medium
CUST_000876,ebonyshepard@example.net,AE,31,2025-10-27,standard,15.49,False,,tv_ad,gaming_console,Documentary|Animation|Talk,high
CUST_000877,garrettgarcia@example.org,PY,62,2024-06-11,standard,15.49,True,2024-09-11,paid_search,gaming_console,Horror|Thriller|Mystery|Comedy,low
CUST_000878,johnsonrandy@example.org,CA,38,2025-06-09,standard,15.49,False,,social,tablet,Action|Reality,high
CUST_000879,christopherhuynh@example.com,KR,47,2024-10-30,premium,22.99,False,,tv_ad,tablet,Documentary|Western,medium
CUST_000880,joanramos@example.org,CO,18,2024-10-05,basic,9.99,False,,organic,mobile,Science Fiction|War,high
CUST_000881,anthonyalvarado@example.com,PY,68,2025-05-24,standard,15.49,False,,organic,gaming_console,Music|Kids|Fantasy|Animation,medium
CUST_000882,amy28@example.org,UA,42,2025-04-07,basic,9.99,False,,tv_ad,tablet,Crime|Documentary|Soap|Talk,high
CUST_000883,owelch@example.net,NZ,46,2025-07-18,standard,15.49,False,,organic,mobile,War|Soap|Crime|Talk,high
CUST_000884,regina78@example.org,BT,70,2025-05-21,premium,22.99,True,2026-04-30,social,mobile,Documentary|Music|Talk,low
CUST_000885,michael42@example.com,AG,63,2025-03-19,basic,9.99,False,,tv_ad,mobile,Romance|Sci-Fi & Fantasy|Kids,high
CUST_000886,mauriceharrison@example.org,FM,28,2024-04-10,basic,9.99,False,,tv_ad,mobile,Animation|Soap|Sci-Fi & Fantasy|Thriller,medium
CUST_000887,earroyo@example.com,AG,26,2026-03-27,premium,22.99,False,,organic,mobile,Documentary|Action|Thriller|Action & Adventure,low
CUST_000888,myates@example.org,AF,30,2025-11-25,standard,15.49,False,,organic,gaming_console,Reality|News,high
CUST_000889,jacob86@example.com,HU,59,2025-06-09,premium,22.99,False,,organic,tablet,Crime|War|History|Science Fiction,high
CUST_000890,oclayton@example.com,BR,49,2024-08-14,standard,15.49,False,,social,gaming_console,Sci-Fi & Fantasy|Soap|Documentary,medium
CUST_000891,zacharymarsh@example.net,MD,52,2025-03-03,basic,9.99,False,,referral,tablet,Romance|Sci-Fi & Fantasy,high
CUST_000892,justin84@example.com,ET,32,2025-09-23,basic,9.99,False,,referral,smart_tv,Mystery|Thriller|War,high
CUST_000893,whitekeith@example.net,PH,19,2026-02-01,basic,9.99,False,,referral,desktop,Comedy|Mystery|Science Fiction,high
CUST_000894,nnelson@example.com,ET,39,2025-08-02,basic,9.99,False,,organic,tablet,Western|Sci-Fi & Fantasy|Adventure|Soap,medium
CUST_000895,hernandeztara@example.org,ER,66,2024-12-15,premium,22.99,False,,organic,desktop,Fantasy|Action,high
CUST_000896,joseph70@example.org,BW,62,2024-06-28,premium,22.99,True,2024-08-30,paid_search,smart_tv,Romance|Animation,low
CUST_000897,snydermatthew@example.com,SB,53,2024-08-05,standard,15.49,True,2024-09-30,social,desktop,Science Fiction|History|Mystery|Soap,medium
CUST_000898,cterry@example.com,BR,47,2025-01-23,standard,15.49,True,2025-09-06,referral,desktop,Adventure|Action|Documentary,medium
CUST_000899,brianrowe@example.org,ST,39,2026-01-25,premium,22.99,False,,tv_ad,mobile,Science Fiction|Documentary|War,medium
CUST_000900,jamesskinner@example.com,AL,26,2025-04-10,basic,9.99,True,2026-04-01,tv_ad,tablet,Music|Mystery|Thriller|Family,high
CUST_000901,paulproctor@example.org,LK,20,2024-07-13,standard,15.49,False,,organic,mobile,Action|Crime|Action & Adventure|Adventure,low
CUST_000902,stevenwise@example.net,TL,52,2024-05-06,standard,15.49,False,,paid_search,mobile,Science Fiction|Fantasy|Talk|Comedy,medium
CUST_000903,tprice@example.com,DJ,60,2024-09-18,standard,15.49,False,,paid_search,smart_tv,Comedy|Talk|War,medium
CUST_000904,garnerandrea@example.org,ID,58,2025-08-11,basic,9.99,False,,paid_search,smart_tv,Romance|History|Talk|Family,high
CUST_000905,james03@example.org,GW,55,2025-04-18,standard,15.49,False,,tv_ad,tablet,Music|Crime|Action,high
CUST_000906,knguyen@example.com,TV,20,2025-08-14,premium,22.99,False,,referral,mobile,Action & Adventure|Soap|Crime,high
CUST_000907,amccormick@example.org,TT,65,2024-07-11,basic,9.99,False,,social,desktop,Adventure|Crime|Action|Family,medium
CUST_000908,jbarker@example.com,BT,19,2025-12-09,basic,9.99,False,,tv_ad,smart_tv,Talk|War,low
CUST_000909,vincentparks@example.com,PS,41,2024-10-20,basic,9.99,False,,organic,smart_tv,Science Fiction|Thriller,high
CUST_000910,browndeanna@example.net,SO,39,2025-08-08,basic,9.99,False,,tv_ad,mobile,Adventure|Sci-Fi & Fantasy,high
CUST_000911,martinezjesse@example.net,KH,61,2025-12-15,basic,9.99,False,,paid_search,desktop,Sci-Fi & Fantasy|Soap,low
CUST_000912,linda73@example.org,FM,33,2025-11-18,premium,22.99,False,,social,tablet,Western|Family,medium
CUST_000913,jennifer40@example.com,MA,26,2025-01-28,premium,22.99,False,,paid_search,mobile,Action|History|Music|Mystery,low
CUST_000914,amy73@example.net,ER,33,2025-03-15,premium,22.99,False,,organic,gaming_console,Western|Action|History,high
CUST_000915,mario74@example.net,TG,68,2025-06-06,premium,22.99,False,,social,mobile,Comedy|Drama|Western|Adventure,low
CUST_000916,schmidtshannon@example.com,SR,68,2024-08-12,premium,22.99,False,,tv_ad,smart_tv,Family|News|Mystery,high
CUST_000917,osmith@example.net,MU,29,2025-01-20,basic,9.99,False,,social,tablet,Fantasy|Reality|Talk|Kids,medium
CUST_000918,nicoleharvey@example.com,VN,68,2025-10-31,premium,22.99,False,,tv_ad,smart_tv,Kids|Sci-Fi & Fantasy|Thriller|Animation,high
CUST_000919,jennifer86@example.org,SL,37,2024-10-12,basic,9.99,False,,referral,desktop,Crime|Adventure,medium
CUST_000920,jcannon@example.net,JM,23,2025-09-22,premium,22.99,False,,social,desktop,Sci-Fi & Fantasy|Horror|Mystery,low
CUST_000921,hdavidson@example.org,SK,46,2024-12-16,premium,22.99,False,,referral,desktop,Romance|Crime|Reality|Action,medium
CUST_000922,williamssharon@example.org,AU,46,2025-09-03,standard,15.49,False,,paid_search,tablet,Western|Sci-Fi & Fantasy|Animation,low
CUST_000923,washingtoncorey@example.net,BA,59,2024-09-13,premium,22.99,True,2024-11-22,social,mobile,Comedy|Reality,medium
CUST_000924,hbarrett@example.net,ME,61,2026-01-19,basic,9.99,True,2026-08-05,social,tablet,Romance|Horror|Family,low
CUST_000925,brandon39@example.net,BN,66,2025-07-12,premium,22.99,False,,tv_ad,tablet,Sci-Fi & Fantasy|Family|Music|Action,high
CUST_000926,dianahebert@example.org,PT,18,2024-04-20,basic,9.99,False,,referral,gaming_console,Talk|Animation|Thriller,high
CUST_000927,wardjulia@example.com,MN,48,2025-12-23,basic,9.99,False,,paid_search,gaming_console,Adventure|News,high
CUST_000928,colonjoseph@example.org,ES,38,2025-12-17,premium,22.99,False,,paid_search,desktop,News|Crime|Western,high
CUST_000929,christian38@example.org,BZ,54,2024-06-03,premium,22.99,False,,paid_search,tablet,Crime|Horror|War,medium
CUST_000930,amandalopez@example.net,KM,66,2025-10-25,premium,22.99,True,2026-06-18,tv_ad,tablet,Talk|Western|Adventure|History,low
CUST_000931,angelagrant@example.net,CD,56,2024-10-20,standard,15.49,False,,tv_ad,gaming_console,Romance|Drama|Western|Thriller,high
CUST_000932,emily61@example.org,EG,30,2025-11-26,standard,15.49,False,,referral,smart_tv,Animation|Mystery,medium
CUST_000933,qwagner@example.org,SN,61,2025-06-11,standard,15.49,False,,tv_ad,mobile,Science Fiction|Comedy|Mystery,low
CUST_000934,umahoney@example.net,LR,42,2025-07-19,basic,9.99,False,,social,mobile,Kids|War|Action & Adventure|Family,low
CUST_000935,robert65@example.net,GY,28,2026-01-26,basic,9.99,False,,social,desktop,Mystery|Crime|Romance|Talk,medium
CUST_000936,nicholaspierce@example.net,IE,65,2025-06-21,standard,15.49,False,,organic,desktop,Drama|Horror,medium
CUST_000937,zwest@example.org,RS,60,2025-01-14,basic,9.99,True,2025-10-14,paid_search,gaming_console,Comedy|History,medium
CUST_000938,caitlin82@example.com,AF,30,2024-05-06,premium,22.99,False,,organic,mobile,Family|Reality|Music|Documentary,medium
CUST_000939,jasonedwards@example.net,IS,54,2024-11-29,standard,15.49,True,2025-09-06,referral,desktop,Action|Adventure|Reality,low
CUST_000940,clintonstevens@example.org,CU,47,2026-03-24,premium,22.99,True,2026-10-17,social,desktop,Comedy|Science Fiction,high
CUST_000941,pamela33@example.com,KG,57,2024-11-01,premium,22.99,False,,referral,desktop,History|Adventure,low
CUST_000942,ncarroll@example.net,BO,62,2024-06-20,standard,15.49,False,,organic,mobile,Music|Thriller,low
CUST_000943,laura27@example.net,ME,64,2025-10-24,basic,9.99,False,,paid_search,desktop,Horror|Comedy|Documentary|Mystery,high
CUST_000944,larsonkevin@example.net,TR,67,2025-07-01,standard,15.49,False,,social,desktop,Soap|Talk|Mystery|Fantasy,low
CUST_000945,deleonsandra@example.com,MG,22,2025-01-31,standard,15.49,False,,referral,desktop,Reality|Romance,medium
CUST_000946,hbutler@example.org,AE,25,2026-02-22,standard,15.49,False,,paid_search,tablet,Animation|Romance,low
CUST_000947,walterscrystal@example.org,KP,63,2025-08-30,premium,22.99,False,,referral,mobile,Crime|Mystery|Horror,high
CUST_000948,floresannette@example.com,SC,29,2025-05-22,standard,15.49,False,,social,smart_tv,Action & Adventure|War,high
CUST_000949,ericnunez@example.com,PE,61,2025-10-03,premium,22.99,False,,social,mobile,Mystery|Documentary,high
CUST_000950,walkerkeith@example.com,CY,52,2025-11-15,standard,15.49,False,,paid_search,desktop,Music|Romance,high
CUST_000951,christopher90@example.net,MZ,24,2024-07-21,premium,22.99,True,2025-03-07,social,desktop,Reality|Science Fiction|Documentary|Music,medium
CUST_000952,rossryan@example.net,CO,33,2024-10-30,basic,9.99,False,,social,mobile,Fantasy|Animation,high
CUST_000953,timothygonzalez@example.com,CF,22,2025-11-22,basic,9.99,True,2026-04-13,organic,mobile,War|Western|Family,medium
CUST_000954,annshea@example.net,HU,58,2025-06-27,premium,22.99,False,,paid_search,gaming_console,Reality|Soap|Western,medium
CUST_000955,adamsrussell@example.net,TR,40,2024-10-15,basic,9.99,False,,social,mobile,History|Soap|Adventure,medium
CUST_000956,powersrodney@example.com,ET,22,2024-06-18,basic,9.99,False,,social,gaming_console,War|Animation|Family,medium
CUST_000957,brittney04@example.org,MG,49,2024-12-15,standard,15.49,True,2025-03-07,tv_ad,gaming_console,History|Comedy,medium
CUST_000958,chanson@example.org,HT,62,2025-08-01,basic,9.99,False,,referral,mobile,Action|Western,high
CUST_000959,eric11@example.net,BF,56,2024-09-12,standard,15.49,False,,tv_ad,desktop,Western|Documentary|Kids|Mystery,medium
CUST_000960,mistywilkins@example.org,LV,32,2024-10-15,standard,15.49,False,,organic,gaming_console,Adventure|Reality|Thriller|Music,high
CUST_000961,torresthomas@example.com,GE,26,2025-09-30,basic,9.99,False,,social,desktop,History|Fantasy|Adventure|Action,low
CUST_000962,jamesmills@example.com,SY,64,2025-11-05,standard,15.49,False,,tv_ad,desktop,Family|Science Fiction|Romance,medium
CUST_000963,heatherbarnett@example.com,TV,66,2025-04-20,premium,22.99,False,,organic,gaming_console,Sci-Fi & Fantasy|Western,high
CUST_000964,scottbrian@example.org,MC,39,2026-03-14,standard,15.49,False,,social,mobile,Fantasy|War|Adventure,high
CUST_000965,brian01@example.com,HR,42,2025-08-02,basic,9.99,False,,tv_ad,tablet,Adventure|Documentary|Music|News,medium
CUST_000966,michelle04@example.net,MV,30,2024-11-06,basic,9.99,False,,organic,mobile,Mystery|Kids,low
CUST_000967,tromero@example.org,KW,31,2024-10-06,basic,9.99,True,2025-03-05,tv_ad,smart_tv,Thriller|Horror,medium
CUST_000968,lopezvincent@example.com,TJ,29,2025-04-21,standard,15.49,False,,tv_ad,mobile,Action & Adventure|News|Family,medium
CUST_000969,williamssandra@example.com,LT,48,2026-03-30,standard,15.49,False,,organic,tablet,Science Fiction|Family|Sci-Fi & Fantasy,high
CUST_000970,bgarner@example.com,LA,45,2025-04-25,standard,15.49,False,,paid_search,desktop,Crime|History|Reality,high
CUST_000971,colleen38@example.com,BH,27,2025-01-08,basic,9.99,False,,tv_ad,mobile,Mystery|Fantasy|Comedy,medium
CUST_000972,natasha08@example.com,GR,48,2025-08-09,standard,15.49,False,,organic,tablet,Crime|Comedy|Animation,medium
CUST_000973,penny21@example.net,MU,50,2024-08-05,basic,9.99,False,,social,desktop,Drama|Family,low
CUST_000974,robertberry@example.com,KR,59,2025-05-19,standard,15.49,False,,tv_ad,smart_tv,News|Talk|Animation,medium
CUST_000975,shane23@example.net,CU,66,2026-03-17,standard,15.49,False,,referral,tablet,Animation|Thriller,low
CUST_000976,michelleparker@example.net,SL,59,2025-07-05,premium,22.99,False,,referral,desktop,Kids|Science Fiction|Music|Talk,high
CUST_000977,russellstout@example.org,TD,19,2026-03-17,premium,22.99,False,,paid_search,tablet,Romance|Talk|Science Fiction,high
CUST_000978,lonniegrant@example.net,CL,60,2026-04-04,premium,22.99,False,,paid_search,smart_tv,Drama|Sci-Fi & Fantasy|Adventure|Action,medium
CUST_000979,mary20@example.com,NG,30,2024-08-31,basic,9.99,False,,referral,mobile,Music|Animation|Thriller|Mystery,medium
CUST_000980,scott42@example.org,CD,55,2025-02-23,standard,15.49,False,,social,desktop,Reality|Horror|Documentary,high
CUST_000981,anthonyodom@example.net,IQ,40,2024-07-21,premium,22.99,False,,paid_search,tablet,Science Fiction|Thriller,high
CUST_000982,caitlynhall@example.org,MK,70,2025-07-24,premium,22.99,False,,referral,smart_tv,Animation|Music|Comedy|War,high
CUST_000983,manderson@example.com,LC,28,2024-06-10,basic,9.99,True,2024-10-08,social,mobile,History|Reality|Science Fiction|Comedy,medium
CUST_000984,jack67@example.com,CU,70,2025-08-27,premium,22.99,True,2026-01-12,paid_search,mobile,Action & Adventure|Reality|Soap,low
CUST_000985,jeremyortiz@example.org,IR,57,2024-08-15,basic,9.99,False,,organic,mobile,Sci-Fi & Fantasy|History,medium
CUST_000986,juliamcneil@example.org,BI,55,2025-02-24,basic,9.99,False,,paid_search,desktop,Soap|Sci-Fi & Fantasy|Mystery,medium
CUST_000987,fcamacho@example.net,LR,18,2024-08-25,standard,15.49,False,,tv_ad,smart_tv,War|Romance,medium
CUST_000988,bclay@example.com,BB,66,2026-02-12,basic,9.99,False,,social,desktop,Animation|Action,medium
CUST_000989,zcortez@example.net,CH,38,2025-07-26,standard,15.49,False,,paid_search,tablet,History|Western|Talk|Documentary,high
CUST_000990,meyershannon@example.org,HN,62,2025-06-28,premium,22.99,False,,referral,mobile,Romance|Talk|Western|Soap,low
CUST_000991,cterrell@example.net,MW,57,2025-05-17,basic,9.99,False,,referral,gaming_console,Sci-Fi & Fantasy|Music|Fantasy|Adventure,medium
CUST_000992,leescott@example.com,JO,41,2025-05-15,standard,15.49,False,,organic,tablet,Science Fiction|Western,low
CUST_000993,robertoaustin@example.org,FM,40,2025-04-03,premium,22.99,False,,referral,desktop,Kids|Animation|News|Action,high
CUST_000994,stevenlucas@example.org,WS,30,2025-05-16,premium,22.99,False,,paid_search,gaming_console,News|Animation,medium
CUST_000995,whitebrenda@example.net,ST,37,2025-05-03,premium,22.99,False,,tv_ad,desktop,Reality|Romance|Drama|Kids,high
CUST_000996,cgutierrez@example.org,EE,33,2024-07-24,basic,9.99,False,,paid_search,mobile,Kids|Documentary,medium
CUST_000997,nicoledavis@example.com,MD,38,2025-03-28,premium,22.99,False,,referral,tablet,History|Music,low
CUST_000998,jennifermartinez@example.org,MA,58,2025-08-26,basic,9.99,False,,referral,smart_tv,Kids|Documentary|Soap|Drama,high
CUST_000999,christopher68@example.net,DJ,22,2025-03-25,premium,22.99,False,,social,desktop,Thriller|Fantasy,high
